schoolid,sex,pped,repeated_grade,msesc
140529,girl,no,no,-0.13
140529,girl,no,yes,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,no,-0.13
140529,boy,no,yes,-0.13
140529,boy,no,yes,-0.13
140529,boy,no,yes,-0.13
140529,boy,no,yes,-0.13
140529,boy,no,yes,-0.13
140529,boy,yes,no,-0.13
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,girl,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140530,boy,no,no,-0.41
140531,girl,no,no,-0.31
140531,girl,no,no,-0.31
140531,girl,no,no,-0.31
140531,girl,no,no,-0.31
140531,boy,no,no,-0.31
140531,boy,no,no,-0.31
140531,boy,no,no,-0.31
140531,boy,no,no,-0.31
140531,boy,no,no,-0.31
140531,boy,no,no,-0.31
140531,boy,no,no,-0.31
140531,boy,no,no,-0.31
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,girl,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,no,-0.29
140532,boy,no,yes,-0.29
140532,boy,no,yes,-0.29
140533,girl,no,no,-0.65
140533,girl,no,no,-0.65
140533,girl,no,no,-0.65
140533,girl,no,no,-0.65
140533,girl,no,no,-0.65
140533,girl,no,no,-0.65
140533,girl,no,no,-0.65
140533,girl,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140533,boy,no,no,-0.65
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,no,no,-0.44
140534,girl,yes,no,-0.44
140534,girl,yes,no,-0.44
140534,boy,no,no,-0.44
140534,boy,no,no,-0.44
140534,boy,no,no,-0.44
140534,boy,no,no,-0.44
140534,boy,no,no,-0.44
140534,boy,no,no,-0.44
140535,girl,no,no,-0.5
140535,girl,no,no,-0.5
140535,girl,no,no,-0.5
140535,girl,no,no,-0.5
140535,girl,no,no,-0.5
140535,girl,no,no,-0.5
140535,girl,no,yes,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140535,boy,no,no,-0.5
140637,girl,no,no,0.19
140637,girl,no,no,0.19
140637,girl,yes,no,0.19
140637,girl,yes,no,0.19
140637,girl,yes,no,0.19
140637,girl,yes,no,0.19
140637,girl,yes,no,0.19
140637,girl,yes,no,0.19
140637,girl,yes,no,0.19
140637,girl,yes,no,0.19
140637,boy,no,no,0.19
140637,boy,no,no,0.19
140637,boy,no,no,0.19
140637,boy,no,no,0.19
140637,boy,no,no,0.19
140637,boy,no,no,0.19
140637,boy,no,no,0.19
140637,boy,yes,no,0.19
140637,boy,yes,no,0.19
140637,boy,yes,no,0.19
140637,boy,yes,no,0.19
140637,boy,yes,no,0.19
140637,boy,yes,no,0.19
140637,boy,yes,no,0.19
140637,boy,yes,no,0.19
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,girl,no,no,-0.26
140638,boy,no,no,-0.26
140638,boy,no,no,-0.26
140638,boy,no,no,-0.26
140638,boy,no,no,-0.26
140638,boy,no,no,-0.26
140638,boy,no,no,-0.26
140638,boy,no,no,-0.26
140639,girl,no,no,-0.49
140639,girl,no,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,girl,yes,no,-0.49
140639,boy,no,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140639,boy,yes,no,-0.49
140640,girl,no,no,-0.51
140640,girl,no,no,-0.51
140640,girl,no,no,-0.51
140640,girl,no,no,-0.51
140640,girl,no,no,-0.51
140640,girl,no,no,-0.51
140640,girl,no,no,-0.51
140640,girl,no,no,-0.51
140640,girl,yes,no,-0.51
140640,girl,yes,no,-0.51
140640,girl,yes,no,-0.51
140640,girl,yes,no,-0.51
140640,girl,yes,no,-0.51
140640,girl,yes,no,-0.51
140640,girl,yes,no,-0.51
140640,girl,yes,no,-0.51
140640,boy,no,no,-0.51
140640,boy,no,no,-0.51
140640,boy,no,no,-0.51
140640,boy,no,no,-0.51
140640,boy,no,no,-0.51
140640,boy,yes,no,-0.51
140640,boy,yes,no,-0.51
140640,boy,yes,no,-0.51
140640,boy,yes,yes,-0.51
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,no,no,-0.14
140641,girl,yes,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140641,boy,no,no,-0.14
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,no,-0.35
140642,girl,no,yes,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
140642,boy,no,no,-0.35
150101,girl,no,no,0.64
150101,girl,no,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,no,0.64
150101,girl,yes,yes,0.64
150101,boy,no,yes,0.64
150101,boy,yes,no,0.64
150101,boy,yes,no,0.64
150101,boy,yes,yes,0.64
150101,boy,yes,yes,0.64
150102,girl,yes,no,-0.28
150102,girl,yes,no,-0.28
150102,girl,yes,no,-0.28
150102,girl,yes,no,-0.28
150102,girl,yes,no,-0.28
150102,girl,yes,no,-0.28
150102,girl,yes,no,-0.28
150102,girl,yes,no,-0.28
150102,girl,yes,no,-0.28
150102,girl,yes,yes,-0.28
150102,girl,yes,yes,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,no,-0.28
150102,boy,yes,yes,-0.28
150102,boy,yes,yes,-0.28
150203,girl,no,no,-0.37
150203,girl,no,no,-0.37
150203,girl,no,no,-0.37
150203,girl,no,no,-0.37
150203,girl,no,no,-0.37
150203,girl,no,no,-0.37
150203,girl,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,no,no,-0.37
150203,boy,yes,no,-0.37
150204,girl,no,no,-0.55
150204,girl,no,no,-0.55
150204,girl,no,no,-0.55
150204,girl,no,no,-0.55
150204,girl,no,no,-0.55
150204,girl,no,no,-0.55
150204,girl,no,yes,-0.55
150204,boy,no,no,-0.55
150204,boy,no,no,-0.55
150204,boy,no,no,-0.55
150204,boy,no,yes,-0.55
150204,boy,no,yes,-0.55
150205,girl,no,no,-0.43
150205,girl,no,no,-0.43
150205,girl,no,no,-0.43
150205,girl,no,no,-0.43
150205,girl,no,no,-0.43
150205,girl,no,no,-0.43
150205,girl,no,yes,-0.43
150205,girl,no,yes,-0.43
150205,girl,no,yes,-0.43
150205,boy,no,no,-0.43
150205,boy,no,no,-0.43
150205,boy,no,yes,-0.43
150206,girl,no,no,-0.34
150206,girl,no,no,-0.34
150206,girl,no,no,-0.34
150206,girl,no,no,-0.34
150206,girl,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,no,-0.34
150206,boy,no,yes,-0.34
150206,boy,no,yes,-0.34
150206,boy,no,yes,-0.34
150207,girl,no,no,-0.3
150207,girl,no,no,-0.3
150207,girl,no,no,-0.3
150207,girl,no,no,-0.3
150207,girl,no,yes,-0.3
150207,girl,no,yes,-0.3
150207,girl,no,yes,-0.3
150207,girl,no,yes,-0.3
150207,boy,no,no,-0.3
150207,boy,no,no,-0.3
150207,boy,no,no,-0.3
150207,boy,no,no,-0.3
150207,boy,no,no,-0.3
150207,boy,no,no,-0.3
150207,boy,no,yes,-0.3
150207,boy,no,yes,-0.3
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,girl,no,no,-0.33
150208,boy,no,no,-0.33
150208,boy,no,no,-0.33
150208,boy,no,no,-0.33
150208,boy,no,no,-0.33
150208,boy,no,no,-0.33
150208,boy,no,no,-0.33
150208,boy,no,no,-0.33
150210,girl,no,no,-0.33
150210,girl,no,no,-0.33
150210,girl,no,no,-0.33
150210,girl,no,no,-0.33
150210,girl,yes,no,-0.33
150210,boy,no,no,-0.33
150210,boy,no,no,-0.33
150210,boy,no,no,-0.33
150210,boy,no,no,-0.33
150210,boy,no,no,-0.33
150210,boy,no,no,-0.33
150210,boy,no,no,-0.33
150210,boy,no,no,-0.33
150210,boy,no,no,-0.33
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,girl,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,no,no,-0.57
150211,boy,yes,no,-0.57
150212,girl,no,no,-0.56
150212,girl,no,no,-0.56
150212,girl,no,no,-0.56
150212,girl,no,no,-0.56
150212,girl,no,no,-0.56
150212,girl,no,no,-0.56
150212,girl,no,no,-0.56
150212,girl,no,no,-0.56
150212,girl,no,yes,-0.56
150212,boy,no,no,-0.56
150212,boy,no,no,-0.56
150212,boy,no,no,-0.56
150212,boy,no,yes,-0.56
150212,boy,no,yes,-0.56
150212,boy,no,yes,-0.56
150212,boy,no,yes,-0.56
150212,boy,no,yes,-0.56
150212,boy,no,yes,-0.56
150212,boy,no,yes,-0.56
150212,boy,no,yes,-0.56
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,girl,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150213,boy,no,no,-0.3
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,girl,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150214,boy,no,no,-0.53
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,no,-0.14
150315,girl,no,yes,-0.14
150315,girl,no,yes,-0.14
150315,girl,no,yes,-0.14
150315,girl,no,yes,-0.14
150315,girl,no,yes,-0.14
150315,girl,no,yes,-0.14
150315,girl,no,yes,-0.14
150315,boy,no,no,-0.14
150315,boy,no,no,-0.14
150315,boy,no,no,-0.14
150315,boy,no,no,-0.14
150315,boy,no,no,-0.14
150315,boy,no,yes,-0.14
150315,boy,no,yes,-0.14
150315,boy,no,yes,-0.14
150316,girl,no,no,-0.2
150316,girl,no,no,-0.2
150316,girl,no,no,-0.2
150316,girl,no,no,-0.2
150316,girl,no,no,-0.2
150316,boy,no,no,-0.2
150316,boy,no,no,-0.2
150316,boy,no,no,-0.2
150316,boy,no,no,-0.2
150316,boy,no,no,-0.2
150316,boy,no,no,-0.2
150316,boy,no,yes,-0.2
150316,boy,no,yes,-0.2
150317,girl,no,yes,-0.42
150317,girl,yes,no,-0.42
150317,girl,yes,no,-0.42
150317,girl,yes,no,-0.42
150317,girl,yes,no,-0.42
150317,girl,yes,no,-0.42
150317,girl,yes,no,-0.42
150317,girl,yes,yes,-0.42
150317,girl,yes,yes,-0.42
150317,girl,yes,yes,-0.42
150317,girl,yes,yes,-0.42
150317,girl,yes,yes,-0.42
150317,girl,yes,yes,-0.42
150317,girl,yes,yes,-0.42
150317,girl,yes,yes,-0.42
150317,boy,yes,yes,-0.42
150317,boy,yes,yes,-0.42
150317,boy,yes,yes,-0.42
150317,boy,yes,yes,-0.42
150317,boy,yes,yes,-0.42
150317,boy,yes,yes,-0.42
150317,boy,yes,yes,-0.42
150318,girl,no,no,-0.15
150318,girl,no,yes,-0.15
150318,girl,no,yes,-0.15
150318,girl,no,yes,-0.15
150318,girl,no,yes,-0.15
150318,boy,no,no,-0.15
150318,boy,no,yes,-0.15
150318,boy,no,yes,-0.15
150318,boy,no,yes,-0.15
150318,boy,no,yes,-0.15
150319,girl,no,no,-0.04
150319,girl,no,no,-0.04
150319,girl,no,no,-0.04
150319,girl,no,no,-0.04
150319,girl,no,no,-0.04
150319,girl,no,no,-0.04
150319,girl,no,no,-0.04
150319,girl,no,yes,-0.04
150319,girl,yes,no,-0.04
150319,girl,yes,yes,-0.04
150319,boy,no,no,-0.04
150319,boy,no,no,-0.04
150319,boy,no,yes,-0.04
150319,boy,yes,no,-0.04
150319,boy,yes,no,-0.04
150319,boy,yes,no,-0.04
150320,girl,no,no,-0.66
150320,girl,no,yes,-0.66
150320,girl,no,yes,-0.66
150320,girl,no,yes,-0.66
150320,girl,no,yes,-0.66
150320,girl,no,yes,-0.66
150320,girl,no,yes,-0.66
150320,girl,yes,yes,-0.66
150320,girl,yes,yes,-0.66
150320,girl,yes,yes,-0.66
150320,girl,yes,yes,-0.66
150320,boy,no,no,-0.66
150320,boy,no,yes,-0.66
150320,boy,no,yes,-0.66
150320,boy,no,yes,-0.66
150320,boy,no,yes,-0.66
150320,boy,yes,no,-0.66
150320,boy,yes,yes,-0.66
150321,girl,no,no,-0.28
150321,girl,no,no,-0.28
150321,girl,yes,no,-0.28
150321,girl,yes,no,-0.28
150321,girl,yes,no,-0.28
150321,girl,yes,yes,-0.28
150321,girl,yes,yes,-0.28
150321,boy,no,no,-0.28
150321,boy,no,yes,-0.28
150321,boy,no,yes,-0.28
150321,boy,yes,no,-0.28
150321,boy,yes,no,-0.28
150321,boy,yes,no,-0.28
150321,boy,yes,no,-0.28
150321,boy,yes,no,-0.28
150321,boy,yes,yes,-0.28
150321,boy,yes,yes,-0.28
150321,boy,yes,yes,-0.28
150321,boy,yes,yes,-0.28
150321,boy,yes,yes,-0.28
150321,boy,yes,yes,-0.28
150322,girl,yes,no,-0.12
150322,girl,yes,no,-0.12
150322,girl,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150322,boy,yes,no,-0.12
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,no,no,-0.26
150323,girl,yes,no,-0.26
150323,boy,no,no,-0.26
150323,boy,no,no,-0.26
150323,boy,no,no,-0.26
150323,boy,no,no,-0.26
150323,boy,no,no,-0.26
150323,boy,no,no,-0.26
150323,boy,no,yes,-0.26
150323,boy,yes,no,-0.26
150324,girl,no,yes,0.02
150324,girl,no,yes,0.02
150324,girl,no,yes,0.02
150324,girl,no,yes,0.02
150324,girl,no,yes,0.02
150324,girl,yes,no,0.02
150324,girl,yes,no,0.02
150324,girl,yes,yes,0.02
150324,boy,no,yes,0.02
150324,boy,no,yes,0.02
150324,boy,yes,no,0.02
150324,boy,yes,no,0.02
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,no,-0.37
150325,girl,no,yes,-0.37
150325,boy,no,no,-0.37
150325,boy,no,no,-0.37
150325,boy,no,no,-0.37
150325,boy,no,no,-0.37
150325,boy,no,no,-0.37
150325,boy,no,no,-0.37
150325,boy,no,no,-0.37
150325,boy,no,no,-0.37
150325,boy,no,yes,-0.37
150326,girl,no,no,-0.24
150326,girl,no,no,-0.24
150326,girl,no,no,-0.24
150326,girl,no,no,-0.24
150326,girl,no,yes,-0.24
150326,girl,no,yes,-0.24
150326,boy,no,no,-0.24
150326,boy,no,no,-0.24
150326,boy,no,yes,-0.24
150326,boy,no,yes,-0.24
150326,boy,no,yes,-0.24
150326,boy,no,yes,-0.24
150326,boy,no,yes,-0.24
150427,girl,no,no,-0.38
150427,girl,no,no,-0.38
150427,girl,no,no,-0.38
150427,girl,no,no,-0.38
150427,girl,no,no,-0.38
150427,girl,no,no,-0.38
150427,girl,no,no,-0.38
150427,girl,no,yes,-0.38
150427,girl,no,yes,-0.38
150427,girl,no,yes,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,no,-0.38
150427,boy,no,yes,-0.38
150427,boy,no,yes,-0.38
150427,boy,no,yes,-0.38
150427,boy,no,yes,-0.38
150428,girl,no,no,0.07
150428,girl,no,no,0.07
150428,girl,no,no,0.07
150428,girl,no,yes,0.07
150428,boy,no,no,0.07
150428,boy,no,no,0.07
150429,girl,no,yes,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,no,-0.14
150429,girl,yes,yes,-0.14
150429,boy,no,no,-0.14
150429,boy,no,no,-0.14
150429,boy,yes,no,-0.14
150429,boy,yes,no,-0.14
150429,boy,yes,no,-0.14
150429,boy,yes,no,-0.14
150429,boy,yes,no,-0.14
150429,boy,yes,no,-0.14
150429,boy,yes,no,-0.14
150429,boy,yes,no,-0.14
150430,girl,no,no,-0.22
150430,girl,no,no,-0.22
150430,girl,no,no,-0.22
150430,girl,no,no,-0.22
150430,girl,no,no,-0.22
150430,girl,no,no,-0.22
150430,girl,no,yes,-0.22
150430,girl,no,yes,-0.22
150430,girl,no,yes,-0.22
150430,girl,no,yes,-0.22
150430,boy,no,no,-0.22
150430,boy,no,no,-0.22
150430,boy,no,no,-0.22
150430,boy,no,no,-0.22
150430,boy,no,yes,-0.22
150430,boy,no,yes,-0.22
150430,boy,no,yes,-0.22
150430,boy,no,yes,-0.22
150430,boy,no,yes,-0.22
150432,girl,no,no,-0.46
150432,girl,no,no,-0.46
150432,girl,no,no,-0.46
150432,girl,no,no,-0.46
150432,girl,no,no,-0.46
150432,girl,no,no,-0.46
150432,girl,no,no,-0.46
150432,girl,no,yes,-0.46
150432,boy,no,no,-0.46
150432,boy,no,no,-0.46
150432,boy,no,no,-0.46
150432,boy,no,no,-0.46
150432,boy,no,no,-0.46
150432,boy,no,no,-0.46
150432,boy,no,yes,-0.46
150432,boy,no,yes,-0.46
150432,boy,no,yes,-0.46
150432,boy,no,yes,-0.46
150432,boy,no,yes,-0.46
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,girl,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150433,boy,no,no,-0.49
150434,girl,no,no,-0.16
150434,girl,no,no,-0.16
150434,girl,no,no,-0.16
150434,girl,no,no,-0.16
150434,girl,no,no,-0.16
150434,girl,no,no,-0.16
150434,girl,no,no,-0.16
150434,girl,no,no,-0.16
150434,boy,no,no,-0.16
150434,boy,no,no,-0.16
150434,boy,no,no,-0.16
150434,boy,no,no,-0.16
150434,boy,no,no,-0.16
150434,boy,no,no,-0.16
150434,boy,no,no,-0.16
150434,boy,no,yes,-0.16
150436,girl,no,no,0.03
150436,girl,no,no,0.03
150436,girl,no,no,0.03
150436,girl,no,yes,0.03
150436,boy,no,no,0.03
150436,boy,no,no,0.03
150436,boy,no,no,0.03
150436,boy,no,yes,0.03
150436,boy,no,yes,0.03
150436,boy,no,yes,0.03
150539,girl,yes,no,-0.4
150539,girl,yes,no,-0.4
150539,girl,yes,no,-0.4
150539,girl,yes,no,-0.4
150539,girl,yes,no,-0.4
150539,girl,yes,no,-0.4
150539,girl,yes,no,-0.4
150539,girl,yes,no,-0.4
150539,boy,no,no,-0.4
150539,boy,no,no,-0.4
150539,boy,yes,no,-0.4
150539,boy,yes,no,-0.4
150539,boy,yes,no,-0.4
150539,boy,yes,no,-0.4
150539,boy,yes,no,-0.4
150539,boy,yes,no,-0.4
